Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
320,2015,Jeremy Harris (FA),1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%
341,2014,Jeremy Harris (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
212,2017,Jeremy Lane (FA),18,10,0.0,0,0,0,0,0,13,34.6,2.7,0.0%
162,2016,Jeremy Lane (FA),33,13,0.0,3,0,0,0,0,16,64.3,4.0,0.0%
212,2015,Jeremy Lane (FA),10,1,0.0,6,2,0,0,0,6,34.8,5.8,0.0%
234,2014,Jeremy Lane (FA),8,4,0.0,2,0,1,0,0,7,24.6,3.5,0.0%
212,2013,Jeremy Lane (FA),9,3,0.0,4,0,0,0,0,15,24.4,1.6,0.0%
256,2012,Jeremy Lane (FA),5,5,0.0,0,0,0,0,0,13,11.4,0.9,0.0%
213,2021,Jeremy Reaves (WAS),19,9,0.0,1,0,0,0,0,5,39.4,7.9,0.1%
209,2020,Jeremy Reaves (WAS),15,9,1.0,2,1,0,0,0,9,43.8,4.9,0.1%
273,2019,Jeremy Reaves (WAS),6,5,0.0,1,0,0,0,0,9,14.3,1.6,0.1%
380,2018,Jeremy Reaves (WAS),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.1%
260,2005,Jeremy Thornburg (FA),1,0,0.0,0,0,0,0,0,4,1.5,0.4,0.0%
244,2010,Jeremy Ware (FA),1,0,0.0,3,1,0,0,0,2,11.0,5.5,0.0%
312,2012,Jerico Nelson (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
336,2005,Jermaine Hardy (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
239,2009,Jermaine Phillips (FA),6,5,0.0,0,0,0,0,0,2,12.8,6.4,0.0%
96,2008,Jermaine Phillips (FA),34,9,0.0,5,3,1,0,0,7,89.4,12.8,0.0%
44,2007,Jermaine Phillips (FA),42,10,1.0,5,3,0,0,0,9,97.1,10.8,0.0%
8,2006,Jermaine Phillips (FA),83,19,1.0,9,2,3,1,0,16,182.7,11.4,0.0%
108,2005,Jermaine Phillips (FA),45,14,0.0,3,0,0,0,0,13,82.9,6.4,0.0%
119,2004,Jermaine Phillips (FA),31,11,1.0,4,1,0,0,0,8,77.5,9.7,0.0%
126,2003,Jermaine Phillips (FA),30,9,0.0,2,1,1,1,0,13,73.0,5.6,0.0%
239,2002,Jermaine Phillips (FA),0,1,0.0,0,0,0,1,0,9,4.8,0.5,0.0%
159,2019,Jermaine Whitehead (FA),31,10,0.0,2,1,1,0,0,8,68.8,8.6,3.0%
214,2018,Jermaine Whitehead (FA),15,5,1.0,2,0,0,0,0,14,38.4,2.7,3.0%
289,2017,Jermaine Whitehead (FA),3,2,0.0,1,0,0,0,0,10,7.6,0.8,3.0%
381,2016,Jermaine Whitehead (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,3.0%
297,2011,Jermale Hines (FA),1,0,0.0,0,0,0,0,0,6,1.5,0.3,0.0%
246,2004,Jerod Cherry (FA),1,1,0.0,0,0,0,0,0,8,2.3,0.3,0.0%
210,2003,Jerod Cherry (FA),4,0,1.0,0,0,0,0,0,8,12.5,1.6,0.0%
256,2002,Jerod Cherry (FA),1,0,0.0,0,0,0,0,0,11,1.5,0.1,0.0%
220,2011,Jerome Boyd (FA),13,5,0.0,3,0,0,0,0,10,27.8,2.8,0.0%
343,2009,Jerome Boyd (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
231,2007,Jerome Carter (FA),2,0,0.0,0,0,0,0,0,2,3.0,1.5,0.0%
170,2006,Jerome Carter (FA),14,1,0.0,2,2,0,0,0,8,34.8,4.4,0.0%
153,2005,Jerome Carter (FA),28,6,0.0,0,0,0,0,0,10,46.6,4.7,0.0%
358,2015,Jerome Couplin (FA),0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.0%
312,2014,Jerome Couplin (FA),2,0,0.0,0,0,0,0,0,8,3.0,0.4,0.0%
365,2013,Jerome Murphy (FA),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
302,2012,Jerome Murphy (FA),1,1,0.0,0,0,0,0,0,8,2.3,0.3,0.0%
175,2010,Jerome Murphy (FA),16,4,0.0,3,1,0,1,0,14,43.1,3.1,0.0%
329,2005,Jerome Woods (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
124,2004,Jerome Woods (FA),36,6,1.0,1,0,1,0,0,10,73.2,7.3,0.0%
23,2003,Jerome Woods (FA),61,18,0.0,11,3,3,1,2,16,164.9,10.3,0.0%
207,2014,Jeromy Miles (FA),14,9,0.0,1,1,0,1,0,16,38.6,2.4,0.0%
285,2013,Jeromy Miles (FA),1,0,0.0,0,0,0,0,0,13,4.0,0.3,0.0%
240,2012,Jeromy Miles (FA),10,5,0.0,0,0,0,0,0,16,18.8,1.2,0.0%
284,2011,Jeromy Miles (FA),2,0,0.0,0,0,0,0,0,16,3.0,0.2,0.0%
344,2010,Jeromy Miles (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
320,2016,Jeron Johnson (FA),0,3,0.0,0,0,0,0,0,9,2.3,0.3,0.0%
238,2015,Jeron Johnson (FA),12,8,0.0,0,0,0,0,0,14,24.1,1.7,0.0%
246,2014,Jeron Johnson (FA),8,3,0.0,1,0,0,0,0,15,20.8,1.4,0.0%
292,2013,Jeron Johnson (FA),2,0,0.0,0,0,0,0,0,7,3.0,0.4,0.0%
210,2012,Jeron Johnson (FA),3,1,2.0,0,0,1,0,0,16,28.3,1.8,0.0%
288,2011,Jeron Johnson (FA),1,1,0.0,0,0,0,0,0,8,2.3,0.3,0.0%
152,2016,Jerraud Powers (FA),26,7,1.0,5,2,0,0,0,13,71.0,5.5,0.0%
77,2015,Jerraud Powers (FA),44,6,1.0,9,1,0,2,1,13,112.2,8.6,0.0%
63,2014,Jerraud Powers (FA),47,5,1.0,10,3,1,0,0,16,119.9,7.5,0.0%
62,2013,Jerraud Powers (FA),60,5,0.0,17,1,1,0,0,16,128.4,8.0,0.0%
125,2012,Jerraud Powers (FA),33,7,0.0,8,1,0,0,0,8,76.9,9.6,0.0%
103,2011,Jerraud Powers (FA),33,18,0.0,6,2,0,0,1,12,98.3,8.2,0.0%
93,2010,Jerraud Powers (FA),42,11,0.0,9,2,0,0,0,10,107.4,10.7,0.0%
74,2009,Jerraud Powers (FA),56,9,0.0,10,1,1,1,0,12,121.5,10.1,0.0%
242,2004,Jerrell Pippens (FA),0,0,0.0,0,0,0,1,0,6,4.0,0.7,0.0%
219,2013,Jerron McMillian (FA),14,0,0.0,1,0,0,0,0,12,22.5,1.9,0.0%
175,2012,Jerron McMillian (FA),14,10,0.0,5,1,0,1,0,16,47.7,3.0,0.0%
264,2005,Jerron Wishom (FA),0,0,0.0,1,0,0,0,0,5,1.5,0.3,0.0%
292,2005,Jerry Azumah (FA),33,4,1.0,4,0,0,0,0,14,0.0,0.0,0.0%
285,2004,Jerry Azumah (FA),39,11,1.5,9,4,2,0,1,12,0.0,0.0,0.0%
273,2003,Jerry Azumah (FA),68,11,1.0,8,4,0,0,0,16,0.0,0.0,0.0%
296,2002,Jerry Azumah (FA),69,13,1.0,6,0,2,0,0,16,0.0,0.0,0.0%
465,2021,Jerry Jacobs (DET),27,4,0.0,7,0,1,0,0,13,0.0,0.0,0.1%
200,2005,Jerry Wilson (FA),12,2,0.0,0,0,0,0,0,6,19.6,3.3,0.0%
71,2004,Jerry Wilson (FA),52,23,0.0,4,3,1,0,0,16,123.1,7.7,0.0%
49,2003,Jerry Wilson (FA),63,19,1.0,8,1,3,0,0,16,144.6,9.0,0.0%
200,2002,Jerry Wilson (FA),7,0,0.0,0,0,0,1,0,8,17.0,2.1,0.0%
45,2021,Jessie Bates III (CIN),67,21,0.0,4,1,0,1,0,15,138.4,9.2,23.0%
5,2020,Jessie Bates III (CIN),76,31,0.0,15,3,1,0,0,16,184.2,11.5,23.0%
14,2019,Jessie Bates III (CIN),71,29,0.0,9,3,1,1,0,16,165.1,10.3,23.0%
13,2018,Jessie Bates III (CIN),73,38,0.0,7,3,0,0,1,16,169.9,10.6,23.0%
54,2021,Jevon Holland (MIA),47,21,2.5,10,2,0,1,0,15,133.3,8.9,15.5%
157,2014,Jim Leonhard (FA),26,8,1.0,3,2,0,0,0,16,66.4,4.2,0.0%
142,2013,Jim Leonhard (FA),26,11,0.0,6,4,0,0,0,16,79.0,4.9,0.0%
190,2012,Jim Leonhard (FA),12,5,0.0,2,2,0,0,0,16,37.4,2.3,0.0%
118,2011,Jim Leonhard (FA),38,10,0.0,6,1,1,1,0,13,89.3,6.9,0.0%
119,2010,Jim Leonhard (FA),51,4,0.0,4,1,0,1,0,11,97.2,8.8,0.0%
38,2009,Jim Leonhard (FA),54,22,2.5,5,1,1,0,0,16,146.9,9.2,0.0%
50,2008,Jim Leonhard (FA),54,14,1.0,6,1,0,0,1,16,120.7,7.5,0.0%
51,2007,Jim Leonhard (FA),41,10,0.0,3,2,0,0,0,13,83.6,6.4,0.0%
223,2006,Jim Leonhard (FA),5,2,0.0,0,0,0,0,0,14,9.1,0.7,0.0%
256,2005,Jim Leonhard (FA),0,3,0.0,0,0,0,0,0,6,2.3,0.4,0.0%
66,2021,Jimmie Ward (SF),49,27,0.0,6,2,0,0,1,16,121.4,7.6,1.0%
101,2020,Jimmie Ward (SF),43,28,0.0,4,0,2,0,0,14,99.9,7.1,1.0%
92,2019,Jimmie Ward (SF),46,14,1.0,8,0,0,0,0,14,100.8,7.2,1.0%
237,2018,Jimmie Ward (SF),18,5,0.0,0,0,0,0,0,9,30.9,3.4,1.0%
188,2017,Jimmie Ward (SF),27,5,0.0,1,0,0,1,0,7,52.4,7.5,1.0%
92,2016,Jimmie Ward (SF),41,10,1.0,12,1,0,1,0,11,105.1,9.6,1.0%
86,2015,Jimmie Ward (SF),46,8,1.0,6,1,0,0,1,16,110.1,6.9,1.0%
228,2014,Jimmie Ward (SF),16,1,0.0,2,0,0,0,0,8,27.8,3.5,1.0%
381,2021,Jimmy Moreland (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
154,2020,Jimmy Moreland (FA),33,11,0.5,1,1,1,0,0,16,73.1,4.6,0.0%
170,2019,Jimmy Moreland (FA),32,10,0.0,4,0,0,0,0,14,64.4,4.6,0.0%
231,2021,Jimmy Smith (FA),15,3,0.0,3,0,0,0,0,8,31.9,4.0,0.0%
198,2020,Jimmy Smith (FA),23,4,1.0,1,0,0,0,0,11,48.0,4.4,0.0%
172,2019,Jimmy Smith (FA),28,2,1.0,6,1,0,0,0,9,64.1,7.1,0.0%
125,2018,Jimmy Smith (FA),34,11,0.0,9,2,0,0,0,12,85.6,7.1,0.0%
124,2017,Jimmy Smith (FA),26,2,0.0,9,3,0,1,2,12,87.6,7.3,0.0%
191,2016,Jimmy Smith (FA),29,3,0.0,4,0,0,0,0,11,51.8,4.7,0.0%
65,2015,Jimmy Smith (FA),48,6,1.0,10,3,0,0,1,16,116.8,7.3,0.0%
177,2014,Jimmy Smith (FA),22,6,0.0,6,1,0,0,0,8,51.6,6.5,0.0%
73,2013,Jimmy Smith (FA),49,9,0.0,15,2,2,0,0,16,123.7,7.7,0.0%
169,2012,Jimmy Smith (FA),27,4,0.0,3,0,0,0,0,11,50.6,4.6,0.0%
181,2011,Jimmy Smith (FA),18,0,0.0,8,2,0,0,0,12,49.0,4.1,0.0%
197,2003,Jimmy Spencer (FA),9,0,0.0,4,0,0,0,0,11,19.5,1.8,0.0%
232,2002,Jimmy Spencer (FA),4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%
164,2007,Jimmy Williams (FA),10,1,0.0,2,1,0,0,0,5,23.8,4.8,0.0%
178,2006,Jimmy Williams (FA),16,4,0.0,1,0,0,0,0,8,28.6,3.6,0.0%
200,2006,Jimmy Williams (FA),6,2,0.0,2,0,0,1,0,13,17.5,1.3,0.0%
151,2005,Jimmy Williams (FA),18,5,0.0,5,2,0,0,0,13,48.4,3.7,0.0%
114,2004,Jimmy Williams (FA),35,8,1.0,5,0,0,1,0,12,81.7,6.8,0.0%
187,2003,Jimmy Williams (FA),9,1,0.0,1,1,0,1,0,15,24.8,1.7,0.0%
245,2002,Jimmy Williams (FA),0,0,0.0,0,0,0,1,0,12,4.0,0.3,0.0%
146,2015,Jimmy Wilson (FA),30,12,1.0,2,1,0,1,0,13,72.6,5.6,0.0%
122,2014,Jimmy Wilson (FA),46,11,0.0,2,1,0,0,0,14,85.6,6.1,0.0%
146,2013,Jimmy Wilson (FA),36,1,0.0,5,2,1,0,0,16,76.3,4.8,0.0%
137,2012,Jimmy Wilson (FA),30,5,2.0,4,0,0,0,0,15,70.4,4.7,0.0%
226,2011,Jimmy Wilson (FA),6,2,0.0,5,1,0,0,0,15,23.1,1.5,0.0%
228,2004,Jimmy Wyrick (FA),5,0,0.0,0,0,0,0,0,11,7.5,0.7,0.0%
199,2003,Jimmy Wyrick (FA),7,0,0.0,3,0,0,1,0,9,19.0,2.1,0.0%
206,2002,Jimmy Wyrick (FA),8,0,0.0,0,0,0,0,0,11,14.5,1.3,0.0%
262,2009,Joe Burnett (FA),3,1,0.0,0,0,0,0,0,11,5.3,0.5,0.0%
165,2021,Joe Haden (FA),26,12,0.0,6,0,1,1,0,12,65.3,5.4,0.6%
75,2020,Joe Haden (FA),44,8,0.0,12,2,0,0,1,14,111.3,8.0,0.6%
17,2019,Joe Haden (FA),59,6,0.0,17,5,1,1,0,16,159.2,10.0,0.6%
59,2018,Joe Haden (FA),51,12,0.0,12,2,1,0,0,15,122.7,8.2,0.6%
191,2017,Joe Haden (FA),18,2,1.0,7,1,0,0,0,11,50.5,4.6,0.6%
109,2016,Joe Haden (FA),37,11,0.0,11,3,0,0,0,13,95.4,7.3,0.6%
207,2015,Joe Haden (FA),18,4,0.0,2,0,0,1,0,5,37.0,7.4,0.6%
18,2014,Joe Haden (FA),58,15,0.0,20,3,1,2,0,15,158.1,10.5,0.6%
60,2013,Joe Haden (FA),43,11,0.0,20,4,0,0,1,15,129.0,8.6,0.6%
93,2012,Joe Haden (FA),40,11,0.0,11,3,1,0,0,11,104.1,9.5,0.6%
47,2011,Joe Haden (FA),53,12,1.0,19,0,1,1,0,15,134.3,9.0,0.6%
51,2010,Joe Haden (FA),49,7,1.0,18,6,1,0,0,16,144.1,9.0,0.6%
253,2011,Joe Porter (FA),5,3,0.0,0,0,0,0,0,4,9.8,2.5,0.0%
318,2002,Joe Walker (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
278,2013,Joe Young (FA),1,0,0.0,0,0,0,1,0,4,5.5,1.4,0.0%
208,2012,Joe Young (FA),15,5,0.0,0,0,0,1,0,16,30.4,1.9,0.0%
173,2011,Joe Young (FA),13,18,0.0,5,2,0,0,0,16,50.9,3.2,0.0%
226,2021,Joejuan Williams (NE),14,6,0.0,5,0,0,0,0,10,33.2,3.3,0.1%
253,2020,Joejuan Williams (NE),9,5,0.0,2,0,0,0,0,14,20.4,1.5,0.1%
310,2019,Joejuan Williams (NE),3,1,0.0,1,0,0,0,0,9,6.8,0.8,0.1%
530,2021,Joey Blount (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
229,2008,Joey Thomas (FA),3,0,0.0,0,0,0,1,0,2,8.5,4.3,0.0%
193,2005,Joey Thomas (FA),10,3,0.0,3,0,0,0,0,7,21.9,3.1,0.0%
187,2004,Joey Thomas (FA),14,1,0.0,1,0,1,0,0,11,27.3,2.5,0.0%
306,2009,John Bowie (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
402,2021,John Brannon (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
398,2020,John Brannon (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
184,2009,John Busing (FA),19,1,0.0,3,1,0,0,0,13,38.8,3.0,0.0%
261,2008,John Busing (FA),1,0,0.0,0,0,0,0,0,5,1.5,0.3,0.0%
276,2007,John Busing (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
293,2006,John Busing (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
297,2007,John Eubanks (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
432,2019,John Franklin III (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
288,2005,John Howell (FA),0,0,0.0,0,0,0,0,0,7,0.0,0.0,0.0%
193,2004,John Howell (FA),15,2,0.0,1,0,0,0,0,12,25.6,2.1,0.0%
218,2003,John Howell (FA),3,0,0.0,0,0,0,1,0,3,8.5,2.8,0.0%
182,2002,John Howell (FA),14,1,0.0,2,0,0,0,0,10,27.3,2.7,0.0%
98,2021,John Johnson III (CLE),36,23,0.5,5,3,1,0,0,15,102.6,6.8,1.4%
24,2020,John Johnson III (CLE),73,32,0.0,8,1,0,0,0,16,155.9,9.7,1.4%
149,2019,John Johnson III (CLE),24,27,0.0,2,2,0,0,0,6,74.5,12.4,1.4%
4,2018,John Johnson III (CLE),81,37,0.0,11,4,1,0,0,16,197.6,12.4,1.4%
77,2017,John Johnson III (CLE),53,18,0.0,11,1,0,0,0,16,117.4,7.3,1.4%
198,2003,John Keith (FA),9,4,0.0,0,0,0,0,0,5,19.1,3.8,0.0%
188,2002,John Keith (FA),11,5,0.0,1,0,0,0,0,6,24.3,4.1,0.0%
142,2007,John Lynch (FA),17,5,1.0,2,0,0,0,0,6,36.3,6.1,0.0%
57,2006,John Lynch (FA),59,25,0.0,5,0,2,1,0,16,127.2,8.0,0.0%
46,2005,John Lynch (FA),45,17,4.0,8,2,4,0,0,16,134.6,8.4,0.0%
55,2004,John Lynch (FA),48,17,2.0,10,1,3,0,0,15,135.1,9.0,0.0%
75,2003,John Lynch (FA),50,22,0.5,8,2,0,0,0,14,120.7,8.6,0.0%
86,2002,John Lynch (FA),41,23,0.0,9,3,0,0,0,14,117.6,8.4,0.0%
287,2021,John Reid (SEA),5,4,0.0,2,0,0,0,0,7,13.6,1.9,0.1%
279,2020,John Reid (SEA),8,1,0.0,1,0,0,0,0,13,14.3,1.1,0.1%
328,2013,John Wendling (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
217,2012,John Wendling (FA),14,5,0.0,0,0,0,0,0,16,24.9,1.6,0.0%
247,2011,John Wendling (FA),6,2,0.0,0,0,0,0,0,16,10.6,0.7,0.0%
255,2010,John Wendling (FA),4,2,0.0,0,0,0,0,0,16,7.5,0.5,0.0%
250,2009,John Wendling (FA),1,0,0.0,1,1,0,0,0,16,8.0,0.5,0.0%
314,2008,John Wendling (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
224,2007,John Wendling (FA),0,0,0.0,0,0,0,1,0,14,4.0,0.3,0.0%
21,2021,Johnathan Abram (LV),63,51,0.0,4,1,0,1,0,14,160.4,11.5,34.8%
52,2020,Johnathan Abram (LV),57,22,0.0,6,2,0,0,0,13,128.8,9.9,34.8%
312,2019,Johnathan Abram (LV),1,4,0.0,1,0,0,0,0,1,6.0,6.0,34.8%
406,2020,Johnathan Cyprien (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
333,2019,Johnathan Cyprien (FA),2,1,0.0,0,0,0,0,0,5,3.8,0.8,0.0%
133,2017,Johnathan Cyprien (FA),38,19,1.0,1,0,0,0,0,10,82.1,8.2,0.0%
2,2016,Johnathan Cyprien (FA),96,30,1.0,4,0,1,1,0,16,192.2,12.0,0.0%
19,2015,Johnathan Cyprien (FA),77,30,0.0,2,1,1,1,0,14,156.7,11.2,0.0%
17,2014,Johnathan Cyprien (FA),77,34,0.0,3,0,0,0,0,15,158.3,10.6,0.0%
19,2013,Johnathan Cyprien (FA),81,17,1.0,6,1,2,0,0,15,163.0,10.9,0.0%
161,2020,Johnathan Joseph (FA),28,4,0.0,6,1,1,0,0,11,68.0,6.2,0.0%
102,2019,Johnathan Joseph (FA),43,8,0.0,13,1,0,0,0,14,95.3,6.8,0.0%
66,2018,Johnathan Joseph (FA),49,9,0.0,13,2,0,0,1,14,118.5,8.5,0.0%
112,2017,Johnathan Joseph (FA),37,10,0.0,9,2,0,0,1,16,97.9,6.1,0.0%
139,2016,Johnathan Joseph (FA),38,7,0.0,9,0,1,0,0,13,79.9,6.1,0.0%
43,2015,Johnathan Joseph (FA),48,10,0.0,22,1,1,1,0,16,128.2,8.0,0.0%
16,2014,Johnathan Joseph (FA),70,5,0.0,11,2,2,2,1,16,159.9,10.0,0.0%
92,2013,Johnathan Joseph (FA),44,3,0.0,16,3,0,0,0,15,109.9,7.3,0.0%
76,2012,Johnathan Joseph (FA),52,5,0.0,10,2,0,0,1,14,113.0,8.1,0.0%
72,2011,Johnathan Joseph (FA),40,4,0.0,15,4,1,0,0,15,114.6,7.6,0.0%
118,2010,Johnathan Joseph (FA),37,5,0.0,8,3,0,0,1,12,97.4,8.1,0.0%
15,2009,Johnathan Joseph (FA),58,11,0.0,20,6,1,0,1,16,170.5,10.7,0.0%
85,2008,Johnathan Joseph (FA),31,11,0.0,13,1,1,1,1,8,95.9,12.0,0.0%
25,2007,Johnathan Joseph (FA),45,13,0.0,15,4,0,0,1,15,126.0,8.4,0.0%
80,2006,Johnathan Joseph (FA),45,12,0.0,20,0,0,1,0,16,110.8,6.9,0.0%
185,2002,Johndale Carty (FA),7,1,1.0,2,1,0,0,0,8,25.8,3.2,0.0%
104,2003,Johnnie Harris (FA),35,7,0.0,7,2,2,0,0,10,91.3,9.1,0.0%
195,2002,Johnnie Harris (FA),9,0,0.0,1,1,0,0,0,9,20.0,2.2,0.0%
314,2013,Johnny Adams (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
154,2013,Johnny Patrick (FA),32,2,1.5,2,1,1,0,0,13,72.6,5.6,0.0%
204,2012,Johnny Patrick (FA),18,3,0.0,2,0,0,0,0,15,32.4,2.2,0.0%
259,2011,Johnny Patrick (FA),5,1,0.0,0,0,0,0,0,9,8.3,0.9,0.0%
324,2019,Johnson Bademosi (FA),3,1,0.0,0,0,0,0,0,10,5.3,0.5,0.0%
314,2018,Johnson Bademosi (FA),0,1,0.0,0,0,0,1,0,16,4.8,0.3,0.0%
227,2017,Johnson Bademosi (FA),15,5,0.0,1,0,0,0,0,16,27.8,1.7,0.0%
214,2016,Johnson Bademosi (FA),16,2,0.0,5,1,0,0,0,16,38.1,2.4,0.0%
249,2015,Johnson Bademosi (FA),8,2,0.0,2,0,0,1,0,16,20.6,1.3,0.0%
366,2014,Johnson Bademosi (FA),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
336,2013,Johnson Bademosi (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
283,2012,Johnson Bademosi (FA),3,0,0.0,1,0,0,0,0,16,6.0,0.4,0.0%
262,2017,Johnthan Banks (FA),8,2,0.0,0,0,0,0,0,3,13.5,4.5,0.0%
280,2016,Johnthan Banks (FA),4,2,0.0,1,0,0,0,0,9,9.1,1.0,0.0%
213,2015,Johnthan Banks (FA),19,6,0.0,1,0,0,0,0,14,34.6,2.5,0.0%
80,2014,Johnthan Banks (FA),41,9,0.0,10,4,0,0,1,15,112.0,7.5,0.0%
106,2013,Johnthan Banks (FA),49,6,0.0,5,3,0,0,0,16,103.1,6.4,0.0%
560,2021,Jon Corto (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
106,2011,Jon McGraw (FA),31,16,1.0,6,3,1,0,0,10,95.9,9.6,0.0%
148,2010,Jon McGraw (FA),29,9,0.0,6,2,0,0,0,11,72.0,6.5,0.0%
115,2009,Jon McGraw (FA),38,4,1.0,1,1,0,1,0,14,90.7,6.5,0.0%
168,2008,Jon McGraw (FA),18,6,0.0,1,1,0,0,0,11,38.0,3.5,0.0%
223,2007,Jon McGraw (FA),0,0,0.0,0,0,0,1,0,3,4.0,1.3,0.0%
146,2006,Jon McGraw (FA),24,9,0.0,2,0,1,1,0,15,53.9,3.6,0.0%
190,2005,Jon McGraw (FA),10,5,0.0,0,0,0,1,0,5,22.8,4.6,0.0%
140,2004,Jon McGraw (FA),22,6,0.0,6,2,1,0,0,10,60.8,6.1,0.0%
163,2003,Jon McGraw (FA),19,11,0.0,0,0,0,0,0,6,36.9,6.2,0.0%
162,2002,Jon McGraw (FA),20,8,0.0,1,1,0,0,0,15,42.7,2.8,0.0%
319,2014,Jonathan Dowling (FA),1,0,0.0,0,0,0,0,0,7,1.5,0.2,0.0%
227,2021,Jonathan Jones (NE),13,5,0.0,3,1,0,0,0,6,32.9,5.5,0.3%
61,2020,Jonathan Jones (NE),60,11,0.0,6,2,1,0,0,16,121.5,7.6,0.3%
125,2019,Jonathan Jones (NE),37,13,0.0,8,0,2,0,0,15,85.6,5.7,0.3%
91,2018,Jonathan Jones (NE),39,11,1.5,7,3,1,0,0,16,105.1,6.6,0.3%
143,2017,Jonathan Jones (NE),33,3,1.0,8,1,0,0,0,16,75.4,4.7,0.3%
259,2016,Jonathan Jones (NE),5,1,0.0,1,0,0,1,0,16,16.3,1.0,0.3%
269,2016,Jonathan Meeks (FA),2,3,0.0,1,0,0,1,0,16,10.8,0.7,1.0%
342,2015,Jonathan Meeks (FA),0,0,0.0,0,0,0,0,0,14,0.0,0.0,1.0%
350,2013,Jonathan Meeks (FA),0,0,0.0,0,0,0,0,0,8,0.0,0.0,1.0%
238,2011,Jonathan Nelson (FA),6,3,0.0,1,1,0,0,0,2,17.8,8.9,0.0%
238,2021,Jonathan Owens (HOU),8,8,0.0,1,1,0,1,0,5,28.6,5.7,0.1%
420,2020,Jonathan Owens (HOU),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.1%
426,2019,Jonathan Owens (HOU),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%
304,2010,Jonathan Wade (FA),35,5,0.0,5,0,0,0,0,11,0.0,0.0,0.0%
302,2009,Jonathan Wade (FA),13,3,0.0,3,0,0,0,0,8,0.0,0.0,0.0%
301,2008,Jonathan Wade (FA),11,1,0.0,3,1,0,0,0,9,0.0,0.0,0.0%
285,2007,Jonathan Wade (FA),7,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
566,2021,Jonathan Wade (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
159,2011,Jonathan Wilhite (FA),23,3,2.0,2,1,0,0,0,7,57.8,8.3,0.0%
199,2010,Jonathan Wilhite (FA),16,4,0.0,2,0,0,0,0,8,30.1,3.8,0.0%
129,2009,Jonathan Wilhite (FA),35,6,0.0,5,2,0,1,0,14,81.3,5.8,0.0%
164,2008,Jonathan Wilhite (FA),19,4,0.0,2,1,0,0,0,9,39.6,4.4,0.0%
346,2012,Jonathon Amaya (FA),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%
267,2011,Jonathon Amaya (FA),3,3,0.0,0,0,0,0,0,16,6.8,0.4,0.0%
354,2010,Jonathon Amaya (FA),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
244,2013,Jonte Green (FA),5,3,0.0,3,0,0,0,0,9,14.4,1.6,0.0%
159,2012,Jonte Green (FA),23,6,1.0,4,1,0,0,0,15,56.7,3.8,0.0%
60,2012,Jordan Babineaux (FA),59,29,0.0,7,1,0,0,0,16,126.1,7.9,0.0%
29,2011,Jordan Babineaux (FA),68,21,0.0,7,1,1,1,1,15,152.5,10.2,0.0%
128,2010,Jordan Babineaux (FA),28,8,1.5,8,2,1,0,0,16,90.3,5.6,0.0%
13,2009,Jordan Babineaux (FA),75,29,1.5,6,2,1,0,0,16,171.2,10.7,0.0%
